"GeneID";"Localization_keys";"confidence(plasma membrane)";"Localization";"confidence(ER)";"confidence(extracellular)";"confidence(lipid particles)";"confidence(integral membrane)";"confidence(cell wall)";"confidence(cytoskeleton)";"confidence(nucleus)";"predicted_localization";"confidence(mitochondria)";"confidence(golgi)";"confidence(vacuole)";"confidence(endosome)";"confidence(cytoplasm)";"confidence(?)";"confidence(transport vesicles)";"confidence(peroxisome)";"Correct_prediction"
"G234120";"plasmamembrane";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234940";"transportvesicles";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;"golgi";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235215";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238809";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.5;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G234333";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234120";"plasmamembrane";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239825";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235440";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G235878";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;"true"
"G239856";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;"false"
"G234958";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235325";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234940";"transportvesicles";0.5;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G238132";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.4;"nucleus";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234485";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"true"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G234653";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239913";"plasmamembrane";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234385";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234419";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236813";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G240057";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.2;"cytoskeleton";0.30000000000000004;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G236021";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G238723";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G239588";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.2;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234423";"cytoplasm";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G235533";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234905";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235050";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234414";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234905";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235576";"cytoplasm";0.0;"?";0.7999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234698";"plasmamembrane";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234485";"cytoplasm";0.7999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235503";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237406";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G240407";"mitochondria";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;"false"
"G234701";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.2;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234515";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235097";"nucleus";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"peroxisome";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;"false"
"G235376";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G235268";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235818";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234701";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.2;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234974";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234847";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G235882";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234847";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G240296";"er";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G235110";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235770";"cytoplasm";0.0;"?";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235783";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234905";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234086";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235220";"transportvesicles";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;"transport vesicles";0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;"false"
"G237670";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234773";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234798";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G235112";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G239517";"extracellular";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"nucleus";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234791";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G235160";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235276";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235493";"cytoplasm";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234847";"nucleus";0.0;"?";0.6;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G237043";"mitochondria";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235547";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235547";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234314";"cytoplasm";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234728";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234231";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"mitochondria";0.5;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235337";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235305";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"golgi";0.0;0.4;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;"false"
"G235488";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.0;0.2;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G235576";"cytoplasm";0.0;"?";0.7999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235794";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"golgi";0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234365";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234216";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234389";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234175";"mitochondria";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.5;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235050";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234419";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236279";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234373";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G239835";"plasmamembrane";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.2;0.0;"vacuole";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
"G234515";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234905";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G237656";"peroxisome";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235356";"er";0.0;"?";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234490";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G234365";"plasmamembrane";0.0;"?";0.6;0.0;0.0;0.0;0.0;0.0;0.2;"ER";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235770";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234728";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G235795";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234711";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234339";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234385";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234739";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G239343";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234671";"vacuole";0.8999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238783";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234618";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235888";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235069";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234226";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.2;"vacuole";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
"G235414";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234333";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235695";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235646";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235106";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235538";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G238132";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;"false"
"G234147";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235055";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G237429";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235150";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G234515";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235233";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234806";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.8999999999999999;0.1;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G235424";"golgi";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234203";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234847";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G235111";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234615";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235818";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.2;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G235339";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7;"nucleus";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235783";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238063";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234419";"nucleus";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234521";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G236838";"er";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
